Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Source_Sheet,Habitat_Source_File,TaxonCode,Previously_Obs,Month,Month_Name,Day,Start_Time_Min,End_Time_Min,Observation_Duration_Min
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,94228,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,7.5 - 10 min,Visualization,,True,Undetermined,Unidentified Crow,Corvus,179724,UNCR,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,87098,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,True,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,93601,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,93601,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Savannah Sparrow,Passerculus sandwichensis,179314,SASP,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,83846,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,CARW,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,88350,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,BGGN,False,False,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,MANA,Grassland,88038,False,7,July,16,411,421,10
MANA,,,MANA-0255,Grassland,2018,2018-07-16,06:51:00,07:01:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150,INBU,False,True,20.8999996185303,81.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,MANA,Grassland,94257,False,7,July,16,411,421,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Killdeer,Charadrius vociferus,176520,KILL,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,77646,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,87409,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,93601,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,93601,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,83867,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,93613,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,CARW,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,88350,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,94228,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492,SOSP,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,MANA,Grassland,85643,False,7,July,16,428,438,10
MANA,,,MANA-0256,Grassland,2018,2018-07-16,07:08:00,07:18:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.2999992370605,91.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,MANA,Grassland,93613,False,7,July,16,428,438,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,93613,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,True,Male,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,95286,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,93613,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,93613,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492,SOSP,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,85643,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,True,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,93613,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,,True,Female,American Goldfinch,Carduelis tristis,179236,AMGO,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,95286,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,87409,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,NOMO,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,88394,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,94228,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,83867,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,MANA,Grassland,93601,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,93601,False,7,July,16,444,454,10
MANA,,,MANA-0235,Grassland,2018,2018-07-16,07:24:00,07:34:00,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,21.8999996185303,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,MANA,Grassland,93613,False,7,July,16,444,454,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,93613,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,93601,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492,SOSP,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,85643,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,93613,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,94228,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,CARW,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,88350,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,BGGN,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,88038,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,NOMO,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,88394,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,7.5 - 10 min,Visualization,<= 50 Meters,False,Female,Northern Cardinal,Cardinalis cardinalis,179124,NOCA,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,94228,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,93601,False,7,July,16,459,469,10
MANA,,,MANA-0236,Grassland,2018,2018-07-16,07:39:00,07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.2000007629395,85.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,93601,False,7,July,16,459,469,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,MANA,Grassland,93601,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,MANA,Grassland,93613,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,RWBL,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,MANA,Grassland,93613,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,7.5 - 10 min,Visualization,,True,Undetermined,Unidentified Crow,Corvus,179724,UNCR,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,MANA,Grassland,87098,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,EATO,False,True,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,MANA,Grassland,83803,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,MANA,Grassland,93601,False,7,July,16,474,484,10
MANA,,,MANA-0215,Grassland,2018,2018-07-16,07:54:00,08:04:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.7999992370605,89.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,MANA,Grassland,93601,False,7,July,16,474,484,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,87409,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,83867,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034,EAME,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,93601,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,GRSP,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,83867,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Blue Grosbeak,Guiraca caerulea,179145,BLGR,False,True,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,94251,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,NOMO,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,MANA,Grassland,88394,False,7,July,16,490,500,10
MANA,,,MANA-0214,Grassland,2018,2018-07-16,08:10:00,08:20:00,Elizabeth Oswald,3,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448,BARS,False,False,22.7000007629395,87.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,MANA,Grassland,87409,False,7,July,16,490,500,10
